"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","max","min","mxpsd","fog","prcp","num_collisions"
"1627",2596,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.954285714285714,0.870588235294118,0.277397260273973,0.3569844789357,0.925837320574163,0.861878453038674,0.985915492957746,0.316770186335404,0,NA,645
"1628",256,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.505714285714286,0.701030927835052,0.308943089430894,0.278801843317972,0.584352078239609,0.441798941798942,0.507374631268437,0.285714285714286,0,NA,636
"1629",1597,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.634085213032581,1,0.496240601503759,0.533185840707966,0.536036036036036,0.549418604651163,0.54679802955665,0.450980392156863,0,NA,518
"1630",2628,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.78,1,0.10958904109589,0.827050997782706,0.796650717703349,0.767955801104972,0.797183098591549,0.0652173913043478,0,NA,605
"1631",2006,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.133720930232558,1,0.307443365695793,0.829268292682926,0.0918114143920595,0.16,0.188571428571429,0.253731343283582,0,NA,577
"1632",435,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.851428571428571,1,0.314363143631436,0.345622119815667,0.831295843520782,0.822751322751323,0.769911504424779,0.285714285714286,0,NA,500
"1633",1092,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.770491803278688,0.914893617021276,0.144578313253012,NA,0.785377358490566,0.777777777777778,0.746770025839793,NA,1,NA,595
"1634",341,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.702857142857143,1,0.132791327913279,0.610599078341013,0.718826405867971,0.677248677248677,0.672566371681416,0.165631469979296,0,NA,605
"1635",1100,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.836065573770492,0.925531914893617,0.137349397590361,NA,0.839622641509434,0.806878306878307,0.762273901808786,NA,0,NA,467
"1636",2153,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.708222811671087,0.683673469387755,0.126027397260274,0.468559837728196,NA,0.695,0.6953125,0.225742574257426,1,NA,729
"1637",801,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.841945288753799,1,0.252225519287834,0.733471074380164,0.810606060606061,0.834834834834835,0.798798798798799,NA,0,0,592
"1638",1926,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.843023255813954,0.913978494623656,0.372168284789644,0.556541019955653,0.928039702233251,0.78,0.871428571428571,0.253731343283582,0,NA,521
"1639",160,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.133550488599349,0.752941176470588,0.0631067961165049,0.699170124481328,0.253246753246753,0.172413793103448,0.0373134328358209,0.141791044776119,0,NA,714
"1640",776,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.878419452887538,1,0.181008902077151,0.46900826446281,0.848484848484849,0.816816816816817,0.882882882882883,NA,0,0.00343642611683849,522
"1641",1842,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.898255813953488,0.548387096774194,0.161812297734628,0.474501108647451,0.955334987593052,0.891428571428571,0.857142857142857,0.141791044776119,1,NA,515
"1642",1055,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.669398907103825,1,0.125301204819277,NA,0.599056603773585,0.674603174603175,0.661498708010336,NA,0,NA,615
"1643",746,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.939209726443769,0.565217391304348,0.350148367952522,0.43595041322314,0.97979797979798,0.867867867867868,1,NA,0,0,551
"1644",1540,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.791979949874687,0.963855421686747,0.142857142857143,0.694690265486726,0.804054054054054,0.808139534883721,0.684729064039409,0.159663865546219,0,NA,646
"1645",2011,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00265251989389919,1,0.378082191780822,0.657200811359029,NA,0.0425,0.0442708333333333,0.295049504950495,0,NA,453
"1646",2099,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.551724137931034,0.193877551020408,0.265753424657534,0.385395537525355,NA,0.43,0.479166666666667,0.273267326732673,1,NA,580
