"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","num_collisions"
"1535",825,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.1,7.3,605
"1536",2313,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.8,9.1,659
"1537",1135,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7,10,388
"1538",145,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.1,9.3,455
"1539",1466,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8,9,563
"1540",230,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.6,9.5,462
"1541",1951,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.3,4.4,622
"1542",439,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4,9.7,493
"1543",999,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.9,9.8,764
"1544",1895,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,8.7,487
"1545",1570,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.7,10,686
"1546",514,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.6,5.8,569
"1547",1499,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.8,9,591
"1548",142,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.4,3,735
"1549",441,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.6,10,547
"1550",2276,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.6,6.6,526
"1551",2182,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2,9.4,553
"1552",510,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.7,10,604
"1553",1775,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.9,10,684
"1554",451,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9,10,592
"1555",1347,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.9,10,623
"1556",1181,2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.2,9.8,700
"1557",2453,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.9,9.5,559
"1558",1696,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19.3,4.6,623
