"","id","year","mo","day","temp","visib","num_collisions"
"650",1170,2015,9,7,0.871584699453552,0.872340425531915,478
"651",1080,2015,6,1,0.713114754098361,0.787234042553192,506
"652",109,2012,10,3,0.371335504885993,1,615
"653",901,2014,12,4,0.468085106382979,1,621
"654",40,2012,8,4,0.846905537459283,0.917647058823529,581
"655",1301,2016,1,5,0.31077694235589,1,702
"656",1983,2017,12,1,0.438953488372093,1,684
"657",2153,2018,5,3,0.708222811671087,0.683673469387755,729
"658",1363,2016,3,4,0.548872180451128,0.951807228915662,635
"659",781,2014,8,3,0.829787234042553,0.989130434782609,551
"660",1357,2016,3,5,0.573934837092732,0.987951807228916,644
"661",2021,2018,1,4,0.429708222811671,1,696
"662",2590,2019,8,6,0.9,1,566
"663",1488,2016,7,3,0.969924812030075,1,690
"664",1146,2015,8,4,0.950819672131147,0.617021276595745,600
"665",1982,2017,12,7,0.468023255813954,1,448
"666",687,2014,5,7,0.70516717325228,0.978260869565218,507
"667",2435,2019,3,5,0.208571428571429,1,711
"668",650,2014,4,5,0.562310030395137,0.869565217391304,609
"669",2235,2018,8,1,0.880636604774536,0.76530612244898,617
"670",1145,2015,8,3,0.959016393442623,0.606382978723404,594
"671",2702,2019,11,6,0.425714285714286,1,528
"672",2552,2019,6,3,0.851428571428571,0.776470588235294,803
"673",182,2012,12,6,0.0195439739413681,0.741176470588235,442
"674",2117,2018,4,2,0.535809018567639,0.836734693877551,600
"675",2635,2019,9,2,0.76,1,635
"676",2044,2018,2,6,0.153846153846154,1,478
"677",2402,2019,1,7,0.34,0.988235294117647,445
"678",2148,2018,5,5,0.63129973474801,0.561224489795918,616
"679",1485,2016,7,7,0.93984962406015,1,566
"680",257,2013,3,4,0.36,0.969072164948453,557
"681",1954,2017,11,7,0.659883720930233,1,519
"682",1086,2015,6,7,0.822404371584699,0.595744680851064,620
"683",2125,2018,4,3,0.588859416445623,0.704081632653061,626
"684",398,2013,8,5,0.877142857142857,0.948453608247423,626
"685",214,2013,1,3,0.488571428571429,0.422680412371134,497
"686",1070,2015,6,5,0.64207650273224,1,692
"687",1635,2016,12,3,0.461152882205514,1,676
"688",2233,2018,8,6,0.875331564986737,0.897959183673469,568
"689",1746,2017,4,2,0.584302325581395,0.870967741935484,519
"690",2120,2018,4,5,0.49867374005305,1,707
"691",952,2015,2,6,0.251366120218579,0.946808510638298,449
"692",2281,2018,9,5,0.753315649867374,0.622448979591837,712
"693",36,2012,8,7,0.843648208469055,0.505882352941176,518
"694",2683,2019,11,1,0.545714285714286,1,623
"695",1187,2015,9,3,0.907103825136612,0.372340425531915,634
"696",1968,2017,11,7,0.665697674418605,0.763440860215054,573
"697",2250,2018,8,2,0.938992042440318,0.336734693877551,715
"698",897,2014,12,7,0.410334346504559,1,439
"699",2041,2018,1,3,0.230769230769231,1,596
"700",474,2013,10,4,0.714285714285714,0.783505154639175,574
"701",1497,2016,8,5,0.829573934837093,0.91566265060241,700
"702",1718,2017,3,2,0.366279069767442,0.56989247311828,374
"703",1903,2017,9,5,0.875,0.645161290322581,827
"704",1234,2015,11,1,0.655737704918033,1,618
"705",841,2014,10,7,0.696048632218845,1,483
"706",1256,2015,12,2,0.557377049180328,0.765957446808511,618
"707",1332,2016,2,1,0.50125313283208,1,615
"708",1164,2015,9,1,0.945355191256831,1,485
"709",1993,2017,12,4,0.23546511627907,0.795698924731183,883
"710",447,2013,9,5,0.765714285714286,0.948453608247423,631
"711",692,2014,5,5,0.677811550151976,1,660
"712",546,2013,12,6,0.397142857142857,0.989690721649485,475
"713",1172,2015,9,2,0.912568306010929,1,579
"714",1964,2017,11,3,0.488372093023256,1,713
"715",1555,2016,10,7,0.774436090225564,0.325301204819277,486
"716",2349,2018,12,3,0.328912466843501,1,652
"717",2516,2019,5,2,0.717142857142857,0.741176470588235,745
"718",947,2015,2,1,0.33879781420765,0.542553191489362,680
"719",1016,2015,4,7,0.519125683060109,1,443
"720",1009,2015,4,7,0.467213114754098,1,422
"721",313,2013,5,4,0.68,0.484536082474227,602
"722",37,2012,8,1,0.830618892508143,0.870588235294118,593
"723",1928,2017,10,2,0.88953488372093,0.559139784946237,768
"724",893,2014,12,3,0.559270516717325,0.826086956521739,649
"725",1545,2016,9,4,0.857142857142857,1,660
"726",1350,2016,3,5,0.571428571428571,0.710843373493976,672
"727",2039,2018,1,1,0.456233421750663,0.683673469387755,531
"728",1912,2017,9,7,0.834302325581395,0.32258064516129,587
"729",1572,2016,10,3,0.834586466165414,0.566265060240964,676
"730",1005,2015,4,3,0.412568306010929,0.978723404255319,648
"731",585,2014,2,3,0.297872340425532,0.597826086956522,468
"732",1136,2015,8,1,0.852459016393443,0.925531914893617,611
"733",1045,2015,5,1,0.715846994535519,0.0212765957446809,645
"734",549,2013,12,2,0.225714285714286,0.938144329896907,465
"735",470,2013,10,7,0.645714285714286,1,502
"736",2536,2019,6,1,0.725714285714286,1,613
"737",2129,2018,4,7,0.607427055702918,0.918367346938775,505
"738",2534,2019,6,6,0.745714285714286,0.976470588235294,580
"739",860,2014,11,5,0.638297872340426,0.771739130434783,641
"740",2507,2019,5,7,0.508571428571428,0.717647058823529,589
"741",656,2014,4,4,0.386018237082067,1,508
"742",627,2014,3,3,0.343465045592705,1,525
"743",381,2013,7,2,1,0.824742268041237,582
"744",2325,2018,11,7,0.450928381962865,1,500
"745",87,2012,9,2,0.553745928338762,1,594
"746",2537,2019,6,2,0.794285714285714,0.458823529411765,682
"747",2130,2018,4,1,0.543766578249337,1,656
"748",441,2013,9,6,0.797142857142857,1,519
"749",413,2013,8,6,0.84,1,504
"750",34,2012,8,5,0.840390879478827,0.529411764705882,589
"751",1482,2016,7,4,0.899749373433584,1,731
"752",966,2015,2,6,0.169398907103825,1,517
"753",2632,2019,9,6,0.745714285714286,1,488
"754",1618,2016,12,7,0.451127819548872,1,482
"755",1511,2016,8,5,0.957393483709273,1,707
"756",2112,2018,4,4,0.493368700265252,1,610
"757",1388,2016,4,1,0.609022556390977,1,687
"758",2522,2019,5,1,0.768571428571429,1,442
"759",1262,2015,12,1,0.633879781420765,0.648936170212766,637
"760",1269,2015,12,1,0.587431693989071,0.936170212765957,612
"761",1878,2017,8,1,0.909883720930233,0.978494623655914,627
"762",885,2014,12,2,0.468085106382979,0.989130434782609,611
"763",955,2015,2,2,0.387978142076503,0.723404255319149,571
"764",562,2014,1,1,0.404255319148936,0.91304347826087,568
"765",85,2012,9,7,0.586319218241042,0.882352941176471,480
"766",1868,2017,8,5,0.872093023255814,0.924731182795699,655
"767",725,2014,6,3,0.878419452887538,0.989130434782609,646
"768",2302,2018,10,5,0.588859416445623,1,787
"769",1188,2015,10,4,0.743169398907104,0.797872340425532,683
"770",886,2014,12,3,0.617021276595745,0.576086956521739,569
"771",13,2012,7,5,0.859934853420195,0.988235294117647,603
"772",688,2014,5,1,0.711246200607903,1,572
"773",1697,2017,2,2,0.377906976744186,1,483
"774",135,2012,11,1,0.456026058631922,0.694117647058824,547
"775",2367,2018,12,7,0.403183023872679,1,505
"776",1701,2017,2,6,0.584302325581395,0.623655913978495,573
"777",1597,2016,11,7,0.634085213032581,1,518
"778",2114,2018,4,6,0.56498673740053,0.693877551020408,624
"779",2301,2018,10,4,0.535809018567639,1,735
"780",770,2014,8,6,0.939209726443769,0.989130434782609,538
"781",1087,2015,6,1,0.855191256830601,0.595744680851064,774
"782",832,2014,10,5,0.747720364741641,1,541
"783",1608,2016,11,4,0.508771929824561,1,428
"784",1934,2017,10,1,0.784883720930233,0.870967741935484,641
"785",1721,2017,3,5,0.313953488372093,1,756
"786",140,2012,11,6,0.218241042345277,1,542
"787",1632,2016,12,7,0.614035087719298,0.0963855421686747,521
"788",916,2015,1,5,0.450819672131148,1,442
"789",1089,2015,6,3,0.912568306010929,0.808510638297872,778
"790",866,2014,11,4,0.592705167173252,0.847826086956522,696
"791",2601,2019,8,3,0.911428571428571,0.835294117647059,537
"792",969,2015,2,2,0.0546448087431694,1,580
"793",1777,2017,5,5,0.563953488372093,0.967741935483871,817
"794",255,2013,3,2,0.502857142857143,0.742268041237113,547
"795",1806,2017,6,6,0.755813953488372,0.924731182795699,665
"796",427,2013,8,6,0.874285714285714,0.690721649484536,480
"797",2334,2018,11,2,0.572944297082228,0.918367346938775,695
"798",446,2013,9,4,0.762857142857143,1,536
"799",324,2013,5,1,0.685714285714286,0.268041237113402,657
"800",2363,2018,12,3,0.302387267904509,1,749
"801",2736,2019,12,5,0.42,1,448
"802",192,2013,1,2,0.402857142857143,0.979381443298969,513
"803",2588,2019,8,4,0.962857142857143,0.517647058823529,618
"804",185,2013,1,2,0.374285714285714,1,381
"805",2273,2018,9,4,0.80106100795756,0.908163265306122,659
"806",1629,2016,12,4,0.335839598997494,0.855421686746988,749
"807",180,2012,12,4,0.136807817589577,0.529411764705882,525
"808",2620,2019,9,1,0.814285714285714,1,427
