"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","num_collisions"
"1558",68,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.755700325732899,0.964705882352941,572
"1559",273,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.477142857142857,1,513
"1560",2718,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.417142857142857,0.4,578
"1561",1158,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.969945355191257,0.936170212765957,626
"1562",1003,2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.396174863387978,0.978723404255319,556
"1563",2696,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.522857142857143,0.811764705882353,630
"1564",1020,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.540983606557377,1,560
"1565",153,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.179153094462541,0.917647058823529,576
"1566",1902,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.875,0.645161290322581,827
"1567",295,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.488571428571429,1,471
"1568",2545,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.785714285714286,0.270588235294118,771
"1569",2116,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.535809018567639,0.836734693877551,600
"1570",1534,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.827067669172932,1,648
"1571",1794,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.642441860465116,0.795698924731183,647
"1572",1595,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.506265664160401,1,603
"1573",1707,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.148255813953488,0.989247311827957,536
"1574",2279,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.753315649867374,0.622448979591837,712
"1575",1108,2015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.912568306010929,0.819148936170213,668
"1576",694,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.659574468085106,1,472
"1577",845,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.756838905775076,0.858695652173913,639
"1578",1551,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.756892230576441,0.91566265060241,624
"1579",2712,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.411428571428571,1,597
"1580",2622,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.725714285714286,0.894117647058823,591
"1581",499,2013,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.52,1,456
"1582",637,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.51063829787234,0.402173913043478,569
"1583",1579,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.568922305764411,0.975903614457831,831
"1584",1393,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.604010025062657,1,448
"1585",2281,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.761273209549072,0.969387755102041,510
"1586",239,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.448571428571429,0.412371134020619,426
"1587",2190,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.909814323607427,1,651
"1588",1771,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.627906976744186,0.688172043010753,514
"1589",1532,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.922305764411028,0.602409638554217,598
"1590",109,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.371335504885993,1,615
"1591",46,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.762214983713355,0.588235294117647,602
"1592",2670,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.665714285714286,1,613
"1593",812,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.714285714285714,1,594
"1594",1897,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.767441860465116,0.967741935483871,533
"1595",2322,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.63129973474801,0.744897959183673,606
"1596",361,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.874285714285714,0.597938144329897,621
"1597",899,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.495440729483283,0.956521739130435,645
"1598",720,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.841945288753799,0.978260869565218,765
"1599",1096,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.830601092896175,0.627659574468085,683
"1600",976,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.245901639344262,1,631
"1601",2005,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.133720930232558,1,577
"1602",2593,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.945714285714286,0.929411764705882,646
"1603",598,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.227963525835866,0.891304347826087,518
"1604",396,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.891428571428571,1,553
"1605",2499,2019,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.545714285714286,0.752941176470588,630
"1606",2120,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.519893899204244,1,584
"1607",369,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.88,0.154639175257732,438
"1608",958,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.166666666666667,0.797872340425532,757
"1609",2720,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.397142857142857,0.976470588235294,760
"1610",699,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.589665653495441,1,650
"1611",1541,2016,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.909774436090226,0.710843373493976,680
"1612",890,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.458966565349544,0.782608695652174,493
"1613",611,2014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.212765957446809,0.543478260869565,440
"1614",2378,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.48,0.411764705882353,455
